10, 0.00469999313354
11, 0.0063000202179
12, 0.0143000125885
13, 0.00769999027252
14, 0.00780000686646
15, 0.0203000068665
16, 0.0110000133514
17, 0.0171000242233
18, 0.0186999797821
19, 0.0233000278473
20, 0.0218999862671
21, 0.0249000072479
22, 0.0296999931335
23, 0.0372999668121
24, 0.0498000383377
25, 0.052999997139
26, 0.0486000299454
27, 0.0576999902725
28, 0.0799999952316
29, 0.0517000436783
30, 0.068499994278
31, 0.0625
32, 0.0578999996185
33, 0.109299993515
34, 0.0591999769211
35, 0.0998999595642
36, 0.0873999357224
37, 0.10160009861
38, 0.178199982643
39, 0.142200016975
40, 0.135999965668
41, 0.146900010109
42, 0.151800012589
43, 0.151699924469
44, 0.151699972153
45, 0.176600027084
46, 0.137700033188
47, 0.181399965286
48, 0.156199979782
49, 0.309200024605
50, 0.23599998951
51, 0.23149998188
52, 0.1875
53, 0.224900007248
54, 0.256400036812
55, 0.24849998951
56, 0.372100019455
57, 0.421799993515
58, 0.277999973297
59, 0.406200051308
