what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203120625
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203120750
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203122718
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203179531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203230671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203266687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203327125
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203327625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203346453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203387875
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203387875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203387953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203421750
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256203493687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204497593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204596156
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204600843
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1256204751109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1256204765359
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1256204766656
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1256204766718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1256204775828
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204779406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204779406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256204779468
