what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543448046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543448125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543449234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543449500
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543452265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543453000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543453015
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543453078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543470218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543470687
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543470687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543470781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543911031
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256543911796
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1256543914031
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1256543914031
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.205.v200805140145,org.eclipse.jst.server.generic.jboss,1256543914031
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1256543914031
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1256543914031
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,org.eclipse.jst.server.websphere.core,1256543914031
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1256543914031
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1256543914031
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1256543914031
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1256543914031
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1256543914031
