what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.201.R34x_v20080714,org.eclipse.update.core,1256189094656
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1256189094656
started,bundle,org.eclipse.datatools.sqltools.parsers.sql.query,1.0.1.v200808140615,org.eclipse.datatools.sqltools.parsers.sql.query,1256189094656
started,bundle,org.eclipse.emf.common,2.4.0.v200808251517,org.eclipse.emf.common,1256189094656
started,bundle,org.eclipse.emf.ecore,2.4.1.v200808251517,org.eclipse.emf.ecore,1256189094656
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1256189094656
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1256189094656
started,bundle,org.eclipse.jdt.core,3.4.2.v_883_R34x,org.eclipse.jdt.core,1256189094656
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1256189094656
started,bundle,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui,1256189094656
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1256189094656
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1256189094656
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1256189094656
started,bundle,org.python.pydev,1.4.2,org.python.pydev,1256189094656
started,bundle,org.python.pydev.core,1.4.2,org.python.pydev.core,1256189094656
started,bundle,org.python.pydev.debug,1.4.2,org.python.pydev.debug,1256189094656
started,bundle,org.python.pydev.jython,1.4.2,org.python.pydev.jython,1256189094656
started,bundle,org.python.pydev.parser,1.4.2,org.python.pydev.parser,1256189094656
started,bundle,org.eclipse.jst.jsf.common,1.1.3.v20080915,org.eclipse.jst.jsf.common,1256189094671
started,bundle,org.eclipse.jst.jsf.core,1.1.102.v20080909,org.eclipse.jst.jsf.core,1256189094687
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1256189094703
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1256189095078
started,bundle,org.eclipse.mylyn.commons.net,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.net,1256189095125
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1256189095250
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1256189095421
