what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.core,1256244945734
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1256244945875
started,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1256244946437
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1256244946484
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1256244947625
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1256244947718
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1256244947718
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1256244947968
started,bundle,org.eclipse.jsch.core,1.1.100.I20080604,org.eclipse.jsch.core,1256244949031
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1256244949031
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1256244949109
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1256244949609
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256245587390
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256245592703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256245813234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256246169843
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1256246179234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1256246180781
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1256246181000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1256246181187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256246779078
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256246780156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256247384296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256248267031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1256248964312
