10, 0.0172000169754
11, 0.0326000213623
12, 0.0357999324799
13, 0.0484999895096
14, 0.0591000318527
15, 0.0517000198364
16, 0.117199993134
17, 0.0861000776291
18, 0.154699969292
19, 0.167299985886
20, 0.304899978638
21, 0.214100003242
22, 0.250100016594
23, 0.251600027084
24, 0.401699948311
25, 0.471900033951
26, 0.295299983025
27, 0.308000063896
28, 0.542099952698
29, 0.539200019836
30, 0.623399996758
31, 1.3779999733
32, 1.03129992485
33, 1.20930001736
34, 1.25790002346
35, 0.809500002861
36, 2.92339994907
37, 0.971900010109
38, 1.31720001698
39, 0.834399986267
40, 1.36259994507
41, 0.875000023842
42, 6.78919997215
