10, 0.00171141624451
11, 0.00193696022034
12, 0.00236415863037
13, 0.00248467922211
14, 0.00284128189087
15, 0.00304853916168
16, 0.00377871990204
17, 0.00387706756592
18, 0.00422031879425
19, 0.00488262176514
20, 0.00518724918365
21, 0.00518333911896
22, 0.00550377368927
23, 0.00605978965759
24, 0.0063766002655
25, 0.00682723522186
26, 0.00736184120178
27, 0.00783545970917
28, 0.00839929580688
29, 0.00948622226715
30, 0.00971627235413
31, 0.0101630449295
32, 0.0110512256622
33, 0.0128035068512
34, 0.0137650728226
35, 0.0123575687408
36, 0.0130792856216
37, 0.013543510437
38, 0.0140285730362
39, 0.014993929863
40, 0.0153958320618
41, 0.015282201767
42, 0.0160595417023
43, 0.0165239095688
44, 0.0172818183899
45, 0.0181105136871
46, 0.0183463573456
47, 0.0188746213913
48, 0.0196037769318
49, 0.0204960823059
50, 0.0208842754364
51, 0.0216744184494
52, 0.0223169088364
53, 0.023016500473
54, 0.0237684249878
55, 0.0241077899933
56, 0.0248918533325
57, 0.0259495019913
58, 0.026575422287
59, 0.0278737783432
60, 0.0281812906265
61, 0.0291778802872
62, 0.0298869848251
63, 0.0311220169067
64, 0.0315201997757
65, 0.0323272943497
66, 0.033459854126
67, 0.0341869354248
68, 0.0349589824677
69, 0.0361729860306
70, 0.0376393556595
71, 0.0380495548248
72, 0.040333032608
73, 0.0405268192291
74, 0.0417184829712
75, 0.0413368463516
76, 0.0437740802765
77, 0.0461826086044
78, 0.0456833362579
79, 0.0465251684189
80, 0.04742000103
81, 0.0510002374649
82, 0.0486660957336
83, 0.0492811441422
84, 0.0518475055695
85, 0.0526267290115
86, 0.0539791584015
87, 0.0543234825134
88, 0.0578640222549
