10, 0.00550379753113
11, 0.0173050880432
12, 0.00901162624359
13, 0.00776610374451
14, 0.00768489837646
15, 0.0117352962494
16, 0.0136087179184
17, 0.0118370056152
18, 0.0170690059662
19, 0.0172462940216
20, 0.0160267353058
21, 0.0184190034866
22, 0.0239897251129
23, 0.0249449968338
24, 0.0229558229446
25, 0.0336654901505
26, 0.0293154716492
27, 0.0358502864838
28, 0.0448698043823
29, 0.0364361763
30, 0.0467308998108
31, 0.0411036968231
32, 0.0430638313293
33, 0.0484748363495
34, 0.0669223308563
35, 0.0557982683182
36, 0.0626470327377
37, 0.0870118141174
38, 0.0583599567413
39, 0.056613111496
40, 0.0832708835602
41, 0.0961669445038
42, 0.0728380203247
43, 0.101503133774
44, 0.0871279239655
45, 0.101136302948
46, 0.0986817836761
47, 0.137618398666
48, 0.0993526220322
49, 0.156929469109
50, 0.292664670944
51, 0.140335845947
52, 0.139289021492
53, 0.10391292572
54, 0.202246189117
55, 0.187286376953
