10, 0.00149998664856
11, 0.00770001411438
12, 0.00770001411438
13, 0.0140000343323
14, 0.0152000188828
15, 0.0187999725342
16, 0.0327999830246
17, 0.0296999931335
18, 0.0439000368118
19, 0.0563000440598
20, 0.0827999830246
21, 0.0922999858856
22, 0.108000040054
23, 0.168700003624
24, 0.207499980927
25, 0.267199969292
26, 0.3125
27, 0.415599989891
28, 0.593600010872
29, 0.524900007248
30, 0.832499980927
31, 0.627900004387
32, 1.06849999428
33, 0.899600028992
34, 1.05910000801
35, 1.58550002575
36, 2.00090000629
37, 2.30280003548
38, 1.92149999142
39, 4.61620001793
40, 5.94110000134
41, 3.10739998817
42, 4.30089998245
43, 7.9031999588
44, 4.54769995213
45, 8.78609995842
46, 5.94640002251
47, 7.94679999352
48, 8.60309994221
49, 13.6095000029
50, 31.4196000099
51, 13.4549000263
52, 21.3869999886
53, 43.9112999678
54, 16.2693000078
55, 36.6651000023
56, 32.8353999615
57, 55.9156999826
58, 33.3026000261
59, 60.4041000128
